OrderID,CustomerID,Product,Category,Quantity,Price,OrderDate
6d16c8c8-5f04-437d-af90-179255b2389c,5465,choice,Toys,9,407.46,2025-06-02
23ab5d9d-0b0e-4169-b4fb-f5106477f1ab,6999,try,Fashion,4,247.79,2025-01-01
33730a41-41e6-4a7f-b3d9-8f9133619f78,4511,often,Fashion,6,32.57,2025-06-20
7da96f84-beea-4e7d-a6c7-92bcc118cc06,5152,soon,Toys,4,479.64,2024-12-19
36b3c46d-f98f-4f32-8bb8-a0d5201464d5,4704,form,Home,10,9.75,2025-07-06
69fe0ee4-79b2-4a32-962f-d044383a1d20,9291,maybe,Toys,5,128.18,2025-04-17
debbd5f6-c09f-43c6-ae09-3e1bc2227e3c,5700,school,Home,2,340.94,2025-01-09
3d2d5cbd-e9a7-4ba3-af2b-82adc3a13b31,5339,popular,Electronics,4,144.31,2025-07-18
c5969699-6b3c-4986-baba-b51d6e0526ce,4758,hair,Toys,8,17.14,2025-01-25
8cac8908-69e3-45d8-b9d9-ad77ffdc4f8d,7466,ball,Toys,8,117.07,2025-01-31
f2d3fc59-0adb-4b74-8618-1e75dd8a20cc,7175,especially,Home,10,80.32,2025-06-10
75636f67-b25a-4791-b8ff-4b6d41dae779,2961,low,Toys,4,465.39,2025-01-03
d127004b-0b9c-46ae-a3f7-071a69d1a052,2770,firm,Home,2,295.75,2025-05-07
b3f99e70-d7ca-4b8e-95c2-20c68f7c9133,5337,remain,Fashion,7,244.45,2024-10-22
f3745222-300e-4ff5-8b59-f4cb222d659e,7023,medical,Fashion,8,366.65,2025-06-30
760d2d44-ccaa-44cf-84a7-6dc1e3550377,4801,past,Electronics,1,244.32,2025-07-29
a9ccc7e5-3ce5-44c8-bc70-2b901f77aa65,2022,only,Fashion,2,403.77,2025-08-06
5a565643-faa8-497c-aebb-e8681093b60d,2831,population,Toys,2,369.56,2024-11-30
8e1de8dd-9ce6-44f7-972e-19556e5f02d3,6851,he,Fashion,9,243.89,2024-11-25
3c080e44-51af-46d8-aabc-354e6dd16f65,8979,election,Fashion,10,235.36,2025-02-08
9053dc18-2bb1-4b6e-8568-0a9ae9b7a056,9850,send,Fashion,7,49.3,2025-03-02
57705af3-ed72-4cc4-a48b-96d7c977acdb,8424,these,Toys,2,218.1,2025-09-12
70396ed9-52a8-48cd-b54e-fc5a0f1ee317,8606,reach,Home,9,130.89,2025-07-05
ed2b4f40-e40e-4457-a156-ddbe6cf17174,5968,thought,Fashion,5,118.22,2025-04-06
1ec074da-4a6c-4934-851f-206f5143e43a,7667,firm,Fashion,3,443.59,2024-12-13
0f2d9b41-b0fc-4bbd-b63f-17b03f9c6c71,1002,authority,Fashion,10,120.18,2025-01-21
8dc498c4-e7fa-4ff8-869b-aaa72af7e99d,3867,cultural,Fashion,10,22.02,2025-05-03
96852117-ff20-4f57-a5db-52f19b2ff307,8013,computer,Toys,2,247.89,2025-03-12
d357d298-a87d-4f99-94dc-68723d040a20,2791,test,Toys,4,36.51,2025-06-10
848de193-39c2-4cfc-bd4d-c8644f9959d6,3419,city,Fashion,8,439.07,2025-10-13
0b4629a3-4502-4f4e-be8c-da30c75771db,8771,bank,Home,4,442.99,2024-12-16
cf9483cb-325d-40c5-9a3e-228d9e7eb518,4213,rather,Fashion,10,140.71,2025-02-15
2200e927-64e5-4e8c-80ad-58b3cbad97a1,5250,memory,Home,9,401.09,2024-10-23
bd19362c-19d9-49a7-8285-42e80c203530,8317,stock,Electronics,6,94.3,2025-07-16
8c62e536-4034-4bc6-9258-9ac041bda72d,6526,record,Fashion,6,161.09,2025-01-26
f6caa176-0c8f-4fdc-a4c7-acaa2b6837c3,9193,mean,Fashion,3,343.14,2025-03-21
0d6985f2-c1d9-45f9-88ab-301ca54b1946,5169,hard,Electronics,4,40.07,2025-05-01
4364d1df-f5db-4348-96db-ed7051d9c9c7,3344,right,Electronics,5,316.01,2025-02-27
a93d7b48-03d3-462f-b842-259620fe7263,4961,medical,Toys,4,286.58,2024-12-03
5b699c56-c2e6-450c-93e7-191699faa9d8,8879,structure,Toys,7,369.18,2025-06-10
73aae6c8-92d9-4574-9c50-be1c849147d9,7423,important,Electronics,9,381.55,2024-11-26
fb4609e0-c9da-4cd3-bf51-8ded3604b20d,3964,hospital,Toys,9,477.21,2025-09-04
9590cf9c-4ecb-4085-b493-26fcde5930cb,2902,alone,Toys,9,340.69,2025-09-27
cd7377f8-865b-4fdf-8138-ac59a34de080,9525,its,Electronics,5,335.35,2025-07-10
85c274e1-ea11-4752-b50c-3c31182c1b89,8030,operation,Toys,10,474.73,2025-05-17
326a4047-f356-458e-8ec4-6292d4472cab,3646,involve,Electronics,4,103.75,2025-07-16
ae271dae-4ca7-456e-9d36-63b37218c6c8,8486,it,Toys,4,488.66,2024-12-14
e2266bee-4e06-418d-9483-470f20c5ca8c,5826,blood,Fashion,8,489.29,2024-11-03
359ec797-7e37-4c64-92da-612482777df0,1468,natural,Electronics,8,472.46,2025-03-09
6c982bee-2972-4bfb-aa26-8ad6776998ee,7197,evening,Home,10,443.12,2025-05-19
6d27d2ac-d79d-4e3a-a5bd-6b3e88621cfe,9165,better,Electronics,10,122.8,2024-11-09
2e26c7d4-1c88-4711-9dc8-b98d74a0379a,2065,finish,Electronics,3,421.64,2024-12-24
6ce525a4-3836-4fde-a801-3ac6020d2c86,5181,enough,Electronics,5,174.01,2025-03-19
9710718b-e590-40b8-ac34-1d8aab1e531d,6493,expert,Home,7,249.38,2025-05-15
7dc29235-0f2f-4d95-98c8-528dcd6767dd,5145,everything,Fashion,9,205.39,2024-11-10
470ef005-44da-48c3-8121-c69dd793191e,5860,process,Fashion,6,144.57,2025-03-13
6f14b000-b896-4616-8e02-1de1a6ed1446,3444,safe,Fashion,4,401.88,2025-03-23
f58fd278-f165-4b07-ab56-e68763d3b98b,4475,heart,Fashion,4,362.87,2024-12-01
3ef241ac-1041-4edd-9ecd-2e3756a46e87,2955,animal,Toys,3,341.53,2024-11-14
861dd9cd-f853-47bc-bea5-f97af976a626,1629,those,Home,10,53.88,2025-08-12
7fb881e9-cf30-4924-89b2-e0e365818351,9183,wonder,Toys,7,349.02,2024-12-24
d665e87a-4ba6-4e1f-a5a7-394b58b35294,2195,apply,Home,7,368.68,2025-09-24
ef903a7b-1d4f-441d-9b7b-cef30da838d3,7141,cover,Fashion,10,361.46,2025-05-23
e45d3ab3-fd77-40da-b07c-f47be953ae95,7789,college,Toys,6,412.92,2025-05-30
c60af6bb-3194-4c5f-8c20-ab2c0e722104,6626,reason,Home,5,80.89,2025-06-08
4fefe1c9-3d22-4a65-afa6-c4a63726b864,3389,station,Fashion,5,229.27,2025-06-19
6e96d835-0460-4d81-a948-4c3181164368,7295,throughout,Fashion,9,109.98,2024-11-12
0e504bd4-0614-4339-abd6-2f60f7f12dfa,7395,four,Fashion,7,273.05,2024-11-26
016655bd-1098-4f60-ac35-7604be1b7ba0,5542,seat,Electronics,9,325.34,2025-03-10
ecdcf2f2-139c-4ea4-81af-15669590a442,7237,leg,Home,7,253.15,2025-01-06
dee7ce3f-4869-40d6-8b8e-cd847a72b460,1166,form,Electronics,6,87.79,2025-03-03
7ba969d9-0996-4464-bab6-7c03d1996248,2997,build,Fashion,3,363.27,2025-04-20
6376372d-0e50-4342-a6cc-268864d3d463,2746,official,Toys,9,285.28,2025-09-13
28ab641e-1adb-4afc-9698-06a0420b7dde,9192,western,Toys,7,47.6,2025-06-22
5d16e424-ddd9-4684-925d-dbf884109f65,2259,specific,Toys,3,270.0,2025-05-10
e1207134-46f3-4286-ab66-b7e84bb3719a,3273,same,Fashion,6,422.11,2025-07-15
845d23e3-02fb-4eff-ad6b-6b7abaa56178,8598,exist,Home,6,261.15,2024-12-08
08ccd9f9-737d-40a5-b3de-196e507082b1,9185,story,Home,8,76.43,2025-03-11
245f712b-14e2-4845-bd7b-575f66ecdd69,8554,move,Electronics,4,247.31,2025-01-15
0e6f2c4d-46b9-4816-855a-760c48b46be1,1354,wait,Electronics,6,429.92,2025-01-13
c826bec8-f18a-4d38-bf2c-8b5bc1069f69,9379,between,Electronics,1,156.8,2025-02-23
73ffd368-085b-41bd-821b-0f8dd8a01a44,4864,program,Home,5,198.49,2025-06-16
c1720c87-b2bc-41ac-9d83-5fe66afe93b5,8241,see,Home,7,116.48,2025-02-01
ab06a507-87ff-40ef-82f5-df64beb85901,8256,partner,Home,6,30.13,2025-04-16
643e2cdc-f886-4a86-b5a0-bd8f528914c8,6848,country,Electronics,4,315.32,2025-06-08
5345521d-8434-4741-b993-b3d985a34f70,4074,small,Fashion,1,68.2,2025-03-22
2a288d14-9216-4457-b1d2-607086b28d28,9003,song,Toys,5,45.58,2025-01-23
def1f587-7e59-4d57-b222-800afb5e4b9e,7502,stop,Toys,5,51.55,2025-08-16
62380a11-578a-4939-a019-6fc54cd20ad6,6017,all,Electronics,10,263.55,2024-12-18
54502416-3c5d-44a0-9bf6-8ce78eee1e06,9805,ten,Toys,3,246.28,2025-01-04
e1299ad7-7d84-4298-9859-3076f2731760,7999,west,Toys,1,354.75,2025-05-25
5fc987d8-02f9-476f-ab81-094a72d8e092,4917,first,Fashion,3,244.99,2024-11-26
ae23089d-0f99-4c39-b0e3-3fcc0d227c70,4452,various,Fashion,7,364.14,2025-08-25
8e17265b-a971-450f-b20f-b269c0c67191,7961,crime,Toys,10,141.65,2024-11-30
b3a5469f-9e78-4d62-ba31-04edf4ef4395,9464,stage,Toys,5,441.88,2025-02-28
d54251dc-86d0-4668-89a3-298377517ed2,3255,me,Toys,10,126.51,2024-12-13
d7918f89-a253-4f0a-939c-ca748f5451d1,7415,important,Toys,2,383.28,2025-08-16
6467834f-755d-423c-a69d-19d7e091ae99,9006,rule,Toys,7,83.76,2025-08-05
2c9bb4c5-a196-4d35-930b-8fea57746fee,3941,first,Electronics,6,400.91,2025-01-24
34ee67e4-13b7-42a4-bb2a-4b1e2e48ba96,1106,meeting,Home,6,263.38,2025-09-24
55edff8f-f86a-4fed-ba7e-8fbb326252f8,6108,PM,Fashion,5,23.2,2024-11-30
22ad55bf-9065-4da3-b07b-4715a36a4394,7902,then,Fashion,7,209.44,2025-02-18
f491c2ff-4448-42a1-9722-ad944bdf45d0,2158,live,Fashion,2,304.68,2025-02-21
ae1c610d-c9d7-4ec9-86af-be489b83103e,7057,song,Electronics,7,122.4,2025-10-07
bbbf02c5-1bd4-4aae-864d-e9e8cd717ce7,6395,performance,Electronics,6,406.52,2025-05-02
e58f57b2-38d3-4414-bb42-e6c00ccd9623,5072,game,Home,9,199.14,2025-06-05
5aafd787-bcec-41a9-a945-457ffbcd6b92,4813,meet,Toys,4,55.46,2025-01-10
5f5c6aa1-1d45-4b00-873a-c5e5e5bdb568,8581,few,Electronics,3,241.29,2025-08-27
c5eb1dea-c13c-4c69-bac4-895d5158d239,5798,relationship,Electronics,9,24.26,2025-10-02
9b16888c-4ad0-4d89-81cb-79ad6a9eaa65,1858,rich,Fashion,1,368.37,2024-11-02
a4c5dcf9-5757-4b27-a2ae-1518b85d64cc,4991,everyone,Home,4,73.02,2024-11-06
8c96e2db-afb4-4730-822e-b3fe5c6b935d,7462,quite,Fashion,5,25.81,2025-07-27
e05ccb54-179e-4347-bddd-b1c642245663,6796,after,Fashion,8,299.7,2025-09-17
00474fa2-b68f-468c-9dc7-64b15aebcb64,8590,accept,Fashion,6,107.46,2025-03-03
697b1597-26a4-45c6-bafd-8cf5da36384d,4872,option,Fashion,5,363.38,2025-08-27
f6435339-c007-4f6d-bd9a-94066a5c3ac2,6663,onto,Electronics,4,319.78,2024-12-12
e97606ff-7223-4787-87b2-c750500abfbf,4047,plant,Toys,9,360.88,2025-04-09
38c3c2e8-9dd4-4df6-bcad-5d973a7fa442,7941,send,Fashion,8,458.4,2025-06-21
46a12045-b0c0-46bb-8340-a803e0ed4354,4897,professional,Fashion,7,259.71,2025-07-25
6c2cdd12-4e75-4c46-97dc-f49de770de73,8423,room,Electronics,3,180.67,2025-03-10
f5893f15-50a6-4755-a4ff-261598d8aad6,5671,inside,Electronics,9,305.2,2025-03-24
2a34219b-5a33-4ecb-b4a1-20dad3084cfd,8294,hope,Toys,7,87.81,2025-01-07
34c1913c-02d5-4eaa-a126-bc7145cdeba0,5707,discussion,Toys,10,107.8,2025-08-06
82cc0fd2-f62f-44d3-a6ba-d676161367b4,6706,candidate,Fashion,10,386.07,2025-07-18
b8058f68-2c45-412d-9704-315d158397e3,9849,prove,Electronics,2,91.2,2025-04-12
4a38be19-9a08-4565-8c4d-e7d09a8ee65a,7254,look,Electronics,10,396.15,2025-03-11
a627e9ad-3b30-460f-b739-60d165a68f4c,3746,will,Fashion,4,215.46,2025-09-10
7b803d66-73c7-4691-8869-c528c5aac60e,1804,officer,Electronics,5,314.7,2025-04-17
b5eb3fb2-6b5d-4e04-84fa-b9180247b2a4,1028,bad,Home,4,440.85,2024-11-05
4a71703f-22fc-4ad5-b16e-b24824436cea,1208,work,Fashion,7,409.29,2025-08-17
dea7d32e-0d3f-4721-9019-0d33617feeaf,9046,sell,Electronics,7,426.18,2025-02-12
e1d2c32e-943e-48e1-870a-969e31df4bd3,5994,half,Home,7,443.79,2025-02-15
892f7269-4c38-4b4d-8fa5-9bf14f9dc9de,2897,general,Toys,7,141.06,2025-05-17
d703b0da-f52e-4abe-a654-84daaeca86e7,8229,air,Electronics,8,408.99,2025-01-17
0fc14787-cd1c-4a2c-9bde-83a8a3bb3f60,1404,often,Fashion,6,317.85,2024-11-01
66c2acc8-1062-48e4-82b7-aba157648863,1132,particularly,Electronics,1,317.43,2025-04-05
56769484-255a-4051-8a0b-5d28afb0e743,4306,blood,Fashion,8,100.11,2025-05-08
8d5696be-4e50-48fe-ad6f-7e37264e5240,9921,ahead,Electronics,9,415.02,2024-10-25
891b0d39-aff7-4351-ae98-b8ac00662366,8885,guess,Electronics,7,231.25,2025-01-13
32e5e58b-12a3-4b46-8daa-a0533e5c05af,2278,forward,Fashion,5,180.31,2024-10-23
ca66c3ec-8f95-412b-bba4-82cebf52876b,8722,letter,Fashion,6,485.66,2025-03-23
ec7925f4-4ea1-400e-a62a-622a6874bb13,5294,street,Toys,6,327.93,2025-09-11
fbff7b58-79f9-4036-998d-97743ddbc931,3266,shake,Electronics,3,143.47,2025-06-14
f28aa2c1-8811-43bf-9aa3-95f738ccf046,9392,political,Electronics,3,52.7,2025-03-24
822b8394-2b37-4584-afb1-be8613a9df0d,4618,church,Fashion,3,144.92,2025-01-30
f22a6321-b6d3-4cca-b417-04ac4ba70cc6,4014,apply,Fashion,1,334.41,2025-01-15
2ebd08d7-24ce-4042-af15-8013d36740c0,7335,fear,Electronics,8,307.89,2025-06-01
866908fb-3b91-4d9f-bcbd-300642fcf58d,4821,book,Home,1,400.71,2025-03-18
663b218f-484b-45e8-a6e3-283018c88b2a,4013,continue,Fashion,6,14.15,2025-01-22
1f12b136-9b4c-4194-b898-2cba0e681146,7141,man,Toys,6,217.11,2025-01-26
d43abb0d-7666-4601-ac07-712e9fb9b37f,8486,down,Home,9,149.27,2025-05-08
21de1629-ad58-435e-8ab4-08241088fb1a,6369,budget,Fashion,9,37.37,2025-09-28
0a2c2d9e-7c74-493c-a8e0-1e907bd542c7,2498,manage,Home,9,256.81,2024-12-29
3a70dfc0-b24b-47a7-897d-a7d1db8d566a,6668,wish,Fashion,5,138.82,2025-08-16
78347fb9-b714-4dda-8949-af9ba4c50937,5554,also,Fashion,6,473.99,2024-10-20
9cfbbc0d-6616-4bdc-aeaa-7256dab02481,9286,since,Fashion,8,458.88,2025-10-03
95e10012-4228-493e-b8f4-5668c5101bfe,7345,best,Toys,8,195.29,2025-04-05
24e22949-9d51-4a68-9d49-37468f8c1622,1888,scene,Home,3,266.14,2025-04-15
49ce2dcd-06b1-4f97-a2cd-c1980ab858c5,9359,treatment,Electronics,5,428.23,2025-08-27
b7d1e939-cf6b-4650-8ea6-c7758c056438,3126,religious,Fashion,10,236.13,2025-02-06
c68d3bb0-10e7-425c-b5cb-fdeec8688691,7158,agree,Home,3,483.58,2025-05-16
99c6fd65-a56a-4768-9507-b34dc73d84b9,3774,feel,Electronics,9,327.38,2025-02-14
e4441619-5f1a-4358-9fdf-8bd5ee8c3b67,1087,bed,Toys,10,337.39,2025-09-27
d978a8b5-daf3-4bf3-a2bb-0b17d8cc8539,5344,account,Toys,3,149.14,2025-02-25
5a45cdae-7d83-40b0-a8db-13d997ea4191,9584,Mr,Toys,8,194.71,2025-04-16
7e249560-1492-490c-a51e-1f5a671270ac,3121,hit,Fashion,3,419.04,2025-07-28
0f66c8d6-5c7b-4830-a4a4-f00e4327ee26,6391,practice,Electronics,10,89.36,2025-02-18
a39deb3b-6274-422f-b2fb-62c710523535,3539,none,Electronics,6,345.36,2025-06-19
382a5966-9111-4d21-a457-9061dd1580e2,5985,represent,Toys,7,292.97,2024-11-09
b1472c90-fef1-4f90-8df7-3c6d2611a999,4716,act,Home,7,344.94,2025-08-01
119e10e2-20ca-4e2f-b6c0-999848d110cd,2722,east,Toys,8,143.73,2025-08-17
564bdc24-23ab-4db7-9013-fc4820062527,3334,strong,Electronics,3,31.9,2025-02-27
a5fb993d-60c4-467f-8d60-f8d7603cc3d4,1018,fire,Toys,9,437.15,2024-12-26
35bf5346-9335-4ef4-b4ba-ebda8f0df818,1610,they,Fashion,8,491.31,2025-05-08
917c6dc7-9dc9-4645-9577-7f3838cb7f4d,3750,site,Home,1,74.11,2025-09-02
99f09039-1e45-40fd-8203-c704bef2b271,8715,serious,Electronics,7,203.08,2025-01-10
edf640f3-a52c-4634-a46f-8d989154288f,4048,fear,Electronics,3,9.33,2025-06-11
453d51da-559b-4ac8-9780-bbaeec6ae1f3,1806,other,Home,10,236.57,2025-03-10
409ef8d4-802a-4b62-997c-8cdba5e45ae2,3455,entire,Electronics,10,118.99,2025-07-03
dd5d5dbc-0fe8-43d5-a52d-9900d9960e56,6145,next,Electronics,8,280.91,2025-03-17
9d61d633-b57d-4431-a130-73cab810e120,7848,structure,Toys,1,272.01,2025-06-27
ccb30b39-f718-4950-a92c-8dc8ca54f131,5258,better,Electronics,7,12.98,2025-08-21
60b10dec-5a6e-4039-915c-d668fe525cf6,9990,single,Fashion,6,157.29,2025-02-08
aa4437b1-dac2-4344-aea0-2b96442f3b43,3858,president,Home,9,344.03,2025-03-17
cf7bfceb-d05c-4901-9438-5a4f08dba015,6005,paper,Toys,6,446.81,2025-04-22
802625c6-31a5-45e0-8999-cee7d63f8067,5989,statement,Electronics,3,279.1,2025-06-21
3a33f720-0a07-44d8-99ac-95c2db7306d3,2990,data,Toys,2,383.71,2025-03-31
761c447f-1421-4dd1-ba07-88c8b0e539be,3889,Mrs,Toys,10,189.07,2025-02-10
b4aec11d-283b-432d-9e84-4b417fa0ecc2,8903,painting,Electronics,4,433.18,2024-11-29
bb391d5c-411a-40a3-ba2d-358acb8f290e,4690,example,Home,1,278.33,2025-02-11
1da147b9-6562-4a4b-b1c8-a96a0c865978,3517,audience,Fashion,3,58.03,2025-04-25
13663eb3-42d0-4e54-84e2-a4806fa3a769,8338,speech,Home,2,63.14,2025-01-27
5349d145-75a1-4cdc-9b39-ccb796723e6d,9041,entire,Electronics,9,143.68,2025-02-22
6e3b5485-77de-4e9e-a46a-ba8a0289eeaa,4399,generation,Toys,1,370.02,2025-04-15
a4cb2eb9-7005-4ec8-8c2c-ffef53da88b2,8673,church,Fashion,1,388.64,2025-09-26
5a55cd1c-4a9b-48a1-8c8c-9cc63f09ce7b,4698,other,Fashion,9,450.85,2024-12-26
e0195ed2-f211-4aad-9872-99640537677e,1428,serve,Electronics,7,79.82,2025-05-18
2ff1681c-b9c4-4ce1-a0aa-f100732186f6,8721,various,Home,3,186.81,2025-03-28
97575f2c-7fcb-4936-a1c5-77ee7101941b,1279,American,Toys,1,315.78,2025-04-02
4cceecb5-fcbc-44be-af1d-645179d0108f,5869,capital,Home,2,107.7,2024-12-08
609a484e-873b-4857-aa8f-b5bf7c677b01,3368,beyond,Toys,10,336.28,2025-09-06
44c89481-fa52-4475-a78b-8de46a005e14,4151,none,Home,9,168.25,2025-02-11
147492fa-5e00-46f6-99df-511584553708,3224,enough,Electronics,9,6.91,2024-11-24
ea6c775e-c0a8-470b-b406-02a8a7a415ea,8267,a,Fashion,5,462.88,2025-05-02
e0ca80cc-e577-4db1-a12b-d9ddc7c57579,6527,after,Home,10,414.03,2025-02-15
928847be-c30f-4f95-afde-d9002421f3ef,2824,force,Toys,5,392.87,2025-07-13
da0a53e9-7a8f-4136-b7a6-4901e16f3b96,3401,address,Toys,4,72.82,2025-06-04
0f5fd7c9-3806-465a-b72e-4c3373bf247f,4644,short,Electronics,4,106.23,2025-06-11
84eade2d-3f72-481d-b8ad-4afa508bddb2,1663,personal,Home,1,309.96,2024-11-23
fa53c8da-f2ad-4b61-9e95-1980c2ec9397,7172,population,Fashion,10,320.59,2024-11-05
2c2ba156-dd23-4f14-9066-7000a939fdbb,8108,sign,Electronics,9,436.46,2025-03-01
1e5e19d3-20c2-42a0-b6bc-00a56a1ca62d,3144,into,Home,4,338.05,2024-11-15
32da1c33-e886-4ddf-8e76-9e0ed42b5c12,7095,would,Electronics,7,138.67,2024-12-04
b28ac3ac-0687-42f6-88a6-5bafdacdb0f6,2214,condition,Fashion,9,125.66,2025-08-17
a7ae8cee-d069-4440-8ee7-31a1b3af3b0a,9294,soon,Electronics,7,177.68,2025-06-29
ac0fa8fb-6fca-43b4-bbea-156ff25b67d8,4305,federal,Home,9,246.56,2025-02-17
e9da63d0-a5e0-4874-b2b8-35d9ab07a163,7092,day,Toys,7,291.63,2025-01-07
eae8b43e-917b-41b2-96be-bd1999344ae3,3509,sell,Fashion,5,273.88,2024-12-23
ce5692c6-dd24-40f9-9259-f0bff41f9521,2647,same,Toys,5,25.8,2025-05-10
c2dc7f1e-c8ad-4836-be26-eb878ec7f0b6,7252,grow,Home,3,93.94,2025-04-16
5c481626-a616-46f9-a7be-ab0e522ded74,9211,language,Electronics,4,364.48,2024-12-06
438e8f4a-a4b6-4692-9bd0-b56fbe91c4cc,2380,a,Toys,2,112.96,2025-04-18
8518050b-394e-45c1-9685-194a5a02df0b,9458,stuff,Home,2,424.36,2025-09-12
4215803d-00ff-47d1-b742-230fc6066504,6109,goal,Toys,5,262.08,2025-02-23
c2458a62-f4d5-47b3-9745-10a37abdb5fb,7494,customer,Fashion,10,145.45,2025-09-13
c019f005-dbeb-4b5e-8537-08c61b45ad5b,9161,win,Home,7,381.73,2025-10-06
de519f5b-1615-412e-b3ed-84fd7f6643b0,5073,plan,Toys,4,332.74,2025-05-20
2b842935-4cd1-4af5-903b-a7f2aea112ec,2721,low,Toys,1,426.13,2025-07-09
58805bed-3561-4a1a-a85b-3b89f8816107,9244,agent,Toys,1,349.57,2024-11-22
28936622-87ac-4577-89c3-d445e8217f4e,8225,yard,Electronics,6,125.37,2025-07-26
59105dff-28e3-4563-9298-2861a93f1563,9385,fast,Fashion,7,156.71,2025-03-03
cb336967-6066-46f5-9523-035a1e997694,2017,air,Fashion,6,107.35,2025-10-12
ff898266-f1e6-4903-8f22-bb2035c04579,6537,think,Home,7,467.23,2024-11-01
f627b9a8-a608-49cc-8ff9-0ee910592642,3609,field,Home,4,115.96,2025-01-27
3af39d91-9350-4b9e-9f2c-d1702a7e40e1,2866,eye,Electronics,1,58.65,2024-11-19
d15263a1-4314-47a3-96bf-1fde0455f9ac,5887,season,Home,9,109.77,2025-07-11
fb303987-8600-4c4d-af78-9264935ee76a,8576,understand,Electronics,4,380.09,2025-04-20
2c427840-4d6f-43f7-99c8-844d3d04682e,4840,leg,Toys,6,289.7,2024-12-11
e41f1d2f-6a5c-4b81-879c-02214d51de74,7650,class,Electronics,10,64.63,2025-01-21
cbdec9fd-99fa-42cf-a3bc-36c01c812816,3467,challenge,Electronics,4,36.01,2025-09-25
49ed96b7-6546-4573-9e09-1466223030a7,7502,statement,Toys,7,381.11,2025-08-12
ffecf343-4613-4b89-95c2-843c7b4c135f,4834,well,Toys,2,97.1,2024-11-29
88dfce21-ddcc-4645-aedb-b06b01f51262,7227,practice,Home,9,462.75,2024-11-05
9e1243f4-eeed-4cee-b025-515b688ee8a2,4022,environmental,Electronics,2,429.28,2025-05-28
3c850ca3-31d1-457c-8b10-d9f15f1a18b9,3234,finally,Fashion,4,207.82,2025-02-21
650feff2-7833-4dbd-a2b0-cdff44d30d04,8008,shoulder,Fashion,2,93.27,2025-01-19
8a9e3780-3ef1-498d-8c5b-16da6c632a4f,7097,like,Toys,5,196.37,2024-12-14
499b80c6-cce9-4e53-9f3f-3546ed0dc649,5175,product,Fashion,8,235.48,2025-09-16
fbcc54d0-eb17-419a-9feb-44235fa01b76,6425,message,Home,5,184.78,2025-07-31
2c82aecf-cf73-4b91-871a-3dfe568012e5,5403,man,Toys,1,72.02,2025-07-13
3315fef2-71c3-4966-8cfe-9f165bc7ac11,4363,ahead,Toys,5,298.77,2025-06-17
4b58bbc8-68bb-466b-b563-d5491afe8af9,7550,pattern,Home,7,54.13,2025-09-13
0f37bb7a-d002-4297-b13a-fae0a4077bf2,3225,stand,Home,10,52.24,2025-09-25
956c3806-8fc1-4ea2-9649-f08779077cc5,4980,manage,Electronics,4,291.96,2024-12-23
197d8861-2524-453e-9b5b-10348f0fb288,8251,sure,Toys,9,433.98,2025-01-11
54902819-cb3b-4499-81c2-88f367a79f4e,9766,important,Home,9,346.67,2025-03-21
06c52875-4b8a-42ae-9e25-329b1305f7d7,5783,production,Fashion,2,197.04,2025-08-20
515915e3-5cf3-475d-b139-ae92ede752cb,4398,interesting,Fashion,2,446.62,2025-05-27
b595b7ca-408f-4dea-9b6e-d63302a14849,3353,more,Fashion,10,496.13,2024-11-27
cefc8056-23e3-4823-bad1-b67a1f74bf64,4831,recently,Toys,5,463.21,2024-10-19
18316805-54e8-42ca-84c3-fda1289f9b48,1068,enough,Toys,10,227.03,2024-12-27
2737d51a-c54d-4386-8026-96dff2bc6979,8938,result,Toys,8,103.39,2025-06-27
cb3b2e30-9e0a-4704-8a22-d128480f31e3,8395,stop,Home,9,291.89,2025-07-31
29c174a2-8a71-469e-a510-1334695091d1,5572,already,Toys,10,365.46,2025-01-26
73487a6b-457a-402b-bfb1-ced42fa81012,3843,too,Electronics,7,405.81,2025-02-10
94edf148-2cb8-4ec5-88d5-f15f0f4cd11a,4471,manager,Electronics,2,449.8,2025-08-11
621d9867-a2dc-48e8-9e29-39a980975724,7834,because,Home,8,21.48,2025-09-20
1492a9e8-574a-48c2-8905-d46542cb2966,9591,type,Electronics,10,344.46,2025-06-07
ff004750-d846-4155-8295-422ca0813cc0,1831,rather,Electronics,6,132.18,2025-06-22
1a1208ab-b221-4362-b81f-be93a5e7e2f5,8844,recent,Electronics,6,256.36,2025-02-13
97433ac0-00c4-4a23-9d0c-94e3bd75826c,9603,new,Toys,6,271.38,2025-09-18
108ea553-505d-4c35-b592-f5763092f9b0,5792,space,Electronics,10,253.1,2025-06-27
afdd0ebd-80a3-4f05-b051-9e81cd51b7bf,6566,science,Fashion,7,214.27,2025-05-16
006e4596-6d9b-443a-b3d2-d2622bd42edc,5238,pay,Fashion,4,351.95,2024-12-26
94d98903-5e5f-40c8-a628-081b74cbf8fa,5631,apply,Home,9,57.31,2025-06-17
590474e3-24d9-4d2e-bc28-2d2a3ffd29c1,4471,plan,Home,9,294.86,2025-02-12
a3cde00a-8761-4cd6-8f3d-03ec877b67d7,3437,indicate,Home,3,258.16,2025-01-10
a25f7044-4081-43ce-91ff-eddacd1c4571,1343,data,Electronics,7,42.0,2025-01-14
9ceac32a-778f-4120-8fa3-815588fd5e2b,1000,second,Home,4,124.96,2024-11-19
